id,displayName,primaryType,formattedAddress,location[latitude],location[longitude],nationalPhoneNumber,currentOpeningHours,websiteURL,
ChIJR34HJq2jM4gRSKM5AAIcwJg,Tomeo's Farm Supply,,"659 E Market St, Mercer, PA 16137, USA",41.2260853,-80.22598219999999,(724) 662-3120,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: 8:00 AM - 12:00 PM|Sunday: Closed|,http://www.tomeofarms.com/,None
ChIJVaaYPWyjM4gRZV_IfnTWK5k,"Common Grounds Mercer, Inc.",coffee shop,"114 N Pitt St, Mercer, PA 16137, USA",41.227359,-80.2375339,,Monday: 8:00 AM - 8:00 PM|Tuesday: Closed|Wednesday: 8:00 AM - 8:00 PM|Thursday: 8:00 AM - 8:00 PM|Friday: 8:00 AM - 8:00 PM|Saturday: 12:00 - 8:00 PM|Sunday: Closed|,http://www.commongroundsmercer.com/,None
ChIJG3VgHgKjM4gR8Bk69seoVPI,HomeTown Community Rentals,,"118 N Pitt St, Mercer, PA 16137, USA",41.2275411,-80.2377503,(724) 269-7368,,,None
ChIJ83IyHgKjM4gR1HLjHG8J9so,Whalen Law Offices,lawyer,"118 N Pitt St, Mercer, PA 16137, USA",41.2275411,-80.2377503,(724) 662-1927,,,None
ChIJL4Vh8hyfM4gR6WWvcPJv4ew,Peace Love & Little Donuts,bakery,"1911 Leesburg Grove City Rd, Mercer, PA 16137, USA",41.141179199999996,-80.156797,(724) 748-0113,Monday: 11:00 AM - 7:00 PM|Tuesday: 11:00 AM - 7:00 PM|Wednesday: 11:00 AM - 7:00 PM|Thursday: 11:00 AM - 7:00 PM|Friday: 11:00 AM - 7:00 PM|Saturday: 10:30 AM - 8:15 PM|Sunday: 11:00 AM - 6:00 PM|,http://www.peaceloveandlittledonuts.com/,None
ChIJRx24kiqZM4gRrYB-mqngGg8,Enterprise Rent-A-Car,car rental,"1891 Leesburg Grove City Rd, Mercer, PA 16137, USA",41.1430521,-80.1570902,(724) 748-7007,Monday: 8:00 AM - 5:30 PM|Tuesday: 8:00 AM - 5:30 PM|Wednesday: 8:00 AM - 5:30 PM|Thursday: 8:00 AM - 5:30 PM|Friday: 8:00 AM - 5:30 PM|Saturday: 9:00 AM - 12:00 PM|Sunday: Closed|,https://www.enterprise.com/en/car-rental-locations/us/pa/grove-city-4055.html?mcid=yext:245709,None
ChIJuQEtqkR1M4gRWQTonRpLWBw,ASA Fashions,clothing store,"1911 Leesburg Grove City Rd, Mercer, PA 16137, USA",41.1422501,-80.15744889999999,(724) 748-0096,Monday: 10:00 AM - 9:00 PM|Tuesday: 10:00 AM - 9:00 PM|Wednesday: 10:00 AM - 9:00 PM|Thursday: 10:00 AM - 9:00 PM|Friday: 10:00 AM - 9:00 PM|Saturday: 10:00 AM - 9:00 PM|Sunday: 10:00 AM - 7:00 PM|,,None
ChIJ51zTh0GfM4gRHpsZqux8EFQ,Mall,shopping mall,"1911 Leesburg Grove City Rd, Mercer, PA 16137, USA",41.1422478,-80.157474,,,,None
ChIJw3scnRCfM4gRwN2P0VlBUMw,Buckeye Hone Co,,"1882 Butler Pike, Mercer, PA 16137, USA",41.1479606,-80.1581649,(724) 748-3008,Monday: 7:00 AM - 4:00 PM|Tuesday: 7:00 AM - 4:00 PM|Wednesday: 7:00 AM - 4:00 PM|Thursday: 7:00 AM - 4:00 PM|Friday: 7:00 AM - 4:00 PM|Saturday: Closed|Sunday: Closed|,http://www.buckeyehone.com/,None
ChIJywzT2zK8M4gR7aEdBXOsM34,The Lakes at Jefferson,,"7271 W Market St, Mercer, PA 16137, USA",41.2379603,-80.3514469,(724) 704-0039,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours|,https://embassyhealthcare.net/embassy-location/the-lakes-at-jefferson/?utm source=google&utm medium=organic&utm campaign=gmb,None
ChIJc3jTxDK8M4gRQ_cAtn4dHC0,Forrest Brooke,rv park,"7224 W Market St, Mercer, PA 16137, USA",41.2369969,-80.35265249999999,(724) 981-9911,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,https://continentalcommunities.com/community-detail/?id=16,None
ChIJz-B3vDK8M4gRATwV4dwTYl4,Jacks Are Wild,bar,"7253 W Market St, Mercer, PA 16137, USA",41.237742499999996,-80.35353219999999,(724) 346-5246,Monday: 10:00 AM - 2:00 AM|Tuesday: 10:00 AM - 2:00 AM|Wednesday: 10:00 AM - 2:00 AM|Thursday: 10:00 AM - 2:00 AM|Friday: 10:00 AM - 2:00 AM|Saturday: 10:00 AM - 2:00 AM|Sunday: 11:00 AM - 2:00 AM|,http://jacks-are-wild-mercer.keeq.io/,None
ChIJewWYtUe9M4gRbvCv_opAlAo,Smith Metal Works,,"7298 W Market St Suite B, Mercer, PA 16137, USA",41.2362665,-80.34919409999999,(724) 301-9276,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://www.smithmetalworks.info/,None
ChIJhRqVUDO8M4gRH_bkgpTbS_E,East Penn Truck Equipment West Inc.,car repair,"7298 W Market St, Mercer, PA 16137, USA",41.23589,-80.34877209999999,(724) 342-1800,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,https://eastpenntrucks.com/,None
